EmpID,BiasInfluentialFactor,FitmentPercent
6384,,67.37
11211,Gender,81.96
4236,Gender,82.92
2784,DegreeBranch,81.88
8150,,65.89
5245,EmpScore,80.94
13845,,53.16
21317,YearsOfExperince,85.11
6945,Gender,72.59
16805,Gender,81.08
18967,Gender,80.31
12376,Gender,79.4
5071,DegreeBranch,82.15
5405,YearsOfExperince,71.22
7042,DegreeBranch,81.1
23291,,67.49
2758,YearsOfExperince,79.13
3731,LatestDegreeCGPA,61.71
22511,MartialStatus,83.29
15969,Gender,80.84
3752,Gender,81.14
16091,MartialStatus,81.42
11966,Gender,81.96
19611,MartialStatus,79.26
23179,DegreeBranch,81.79
10883,,67.34
2424,,67.88
15854,YearsOfExperince,75.87
19660,DegreeBranch,81.47
16206,,66.59
15684,DegreeBranch,78.08
7861,Gender,76.72
8072,,58.15
17051,Gender,73.72
17037,,70.07
3471,Gender,76.11
24084,,69.15
15986,,70.21
3183,Gender,75.16
3534,Gender,76.45
6718,Gender,79.34
12060,,78.64
2240,YearsOfExperince,80.02
2238,DegreeBranch,80.58
14790,LatestDegreeCGPA,66.67
10972,YearsOfExperince,78.79
3526,YearsOfExperince,80.04
11012,Gender,80.85
18998,EmpScore,80.46
2056,Gender,73.57
18170,EmpScore,80.43
7989,Gender,84.1
20248,Gender,80.74
13482,YearsOfExperince,79.93
23338,,81.38
19965,DegreeBranch,79.85
18101,,67.9
6562,EmpScore,82.67
4277,YearsOfExperince,81.24
22520,,80.97
21665,,69.79
8059,Gender,82.11
4748,MartialStatus,80.07
5658,DegreeBranch,80.4
10945,CurrentCompanyType,67.23
4880,DegreeBranch,80.38
2207,,57.69
19438,,67.85
10833,YearsOfExperince,81.25
14033,DegreeBranch,73.02
6463,Gender,81.5
21279,CurrentCompanyType,75.99
3554,Gender,79.2
23677,,67.32
14614,,67.5
10039,,82.17
13566,MartialStatus,81.63
4498,DegreeBranch,83.36
7574,YearsOfExperince,84.0
6714,DegreeBranch,74.09
22126,Gender,79.55
19799,CurrentCompanyType,70.86
21656,YearsOfExperince,80.17
17749,MartialStatus,79.91
23760,YearsOfExperince,65.68
14578,Gender,77.96
10340,Gender,75.38
13308,YearsOfExperince,82.26
3663,YearsOfExperince,82.26
10278,,70.14
10781,Gender,79.87
6952,DegreeBranch,78.15
24347,EmpScore,77.1
20959,EmpScore,80.62
13355,MartialStatus,79.57
2185,DegreeBranch,80.7
12386,,67.54
5732,CurrentCompanyType,70.54
21591,,81.13
18881,Gender,81.17
10973,DegreeBranch,81.05
8497,,70.47
14339,MartialStatus,81.17
5652,DegreeBranch,82.55
23852,MartialStatus,83.58
16883,Gender,76.23
17529,EmpScore,80.75
22288,,66.64
6973,DegreeBranch,79.36
8460,DegreeBranch,81.49
8232,Gender,82.08
17133,EmpScore,81.26
6085,Gender,79.69
20147,,66.08
11296,,67.3
23036,DegreeBranch,80.48
16871,EmpScore,82.96
3425,DegreeBranch,82.11
4901,DegreeBranch,80.8
17975,EmpScore,81.79
16335,,56.33
14599,Gender,81.87
17805,DegreeBranch,82.16
18724,DegreeBranch,80.83
12033,Gender,83.38
13440,YearsOfExperince,74.64
22301,HighestDegree,81.67
12798,Gender,81.17
20395,DegreeBranch,80.27
16052,,77.11
19569,Gender,79.78
23931,,67.33
6375,Gender,81.04
8362,EmpScore,83.15
7093,MartialStatus,80.09
16643,Gender,81.21
16747,Gender,75.23
14449,,65.88
4950,YearsOfExperince,80.71
19112,,66.99
15212,Gender,77.52
20007,Gender,76.12
9459,Gender,80.37
3191,,62.78
19273,HighestDegree,81.82
21531,YearsOfExperince,79.1
19399,EmpScore,80.58
10240,CurrentCompanyType,67.35
2164,Gender,82.18
2273,Gender,72.63
21774,YearsOfExperince,69.56
20895,YearsOfExperince,68.53
15703,Gender,82.67
16163,DegreeBranch,82.87
13208,Gender,79.78
2349,HighestDegree,80.19
10434,YearsOfExperince,82.72
20222,EmpScore,79.7
19818,DegreeBranch,83.11
7267,,74.77
8577,DegreeBranch,75.68
2884,DegreeBranch,72.55
22665,Gender,75.72
9616,,68.52
12859,DegreeBranch,76.9
4658,EmpScore,80.9
11951,DegreeBranch,79.52
18132,,54.57
14123,YearsOfExperince,75.0
13815,,82.25
22326,,66.98
4207,YearsOfExperince,76.79
14384,,62.4
23809,Gender,81.3
13855,DegreeBranch,71.53
6548,HighestDegree,81.92
16888,Gender,76.1
6666,YearsOfExperince,80.86
13536,YearsOfExperince,79.56
21227,YearsOfExperince,81.53
15112,DegreeBranch,80.86
8385,Gender,80.14
5136,EmpScore,82.77
9643,DegreeBranch,81.3
4637,YearsOfExperince,59.88
18664,Gender,82.31
21035,YearsOfExperince,82.27
20822,,59.79
8652,Gender,81.72
17717,,68.81
21890,,82.14
3489,,74.82
14077,,67.06
23458,CurrentCompanyType,72.62
22336,,67.65
4080,DegreeBranch,81.87
20314,DegreeBranch,76.06
8842,,55.09
9834,DegreeBranch,80.55
4956,DegreeBranch,71.42
12318,,58.83
11916,DegreeBranch,83.74
15665,DegreeBranch,82.07
14919,Gender,75.59
12871,,80.48
16863,DegreeBranch,82.59
8905,DegreeBranch,80.8
10467,YearsOfExperince,80.67
9362,,78.28
7534,,60.44
18453,,82.81
2769,YearsOfExperince,82.17
8946,,58.29
16468,,54.54
7158,YearsOfExperince,82.61
11453,DegreeBranch,71.73
7666,DegreeBranch,70.74
12246,CurrentCompanyType,66.63
9796,,69.6
5484,Gender,82.58
8466,Gender,77.21
2995,YearsOfExperince,78.65
8492,DegreeBranch,80.02
19311,,60.79
22195,,64.6
14407,HighestDegree,75.82
6583,DegreeBranch,80.4
4638,,68.53
8724,HighestDegree,78.68
16726,Gender,81.87
14865,Gender,69.1
6901,,52.2
13016,YearsOfExperince,82.62
23887,CurrentCompanyType,67.5
19755,Gender,81.31
9080,Gender,79.37
7052,Gender,81.55
5327,DegreeBranch,81.81
8201,Gender,79.71
24096,DegreeBranch,79.01
2146,CurrentCompanyType,69.56
14042,,64.7
10059,,67.19
18347,DegreeBranch,80.75
4720,HighestDegree,83.27
19514,DegreeBranch,82.77
8078,Gender,81.72
9918,Gender,75.53
22733,Gender,81.75
22671,,66.76
10669,,61.61
22056,YearsOfExperince,74.92
3644,Gender,81.38
4934,YearsOfExperince,73.56
23648,Gender,82.55
8390,Gender,81.0
7228,,81.26
12405,YearsOfExperince,73.23
8394,EmpScore,82.27
22290,DegreeBranch,83.24
4905,DegreeBranch,73.62
14630,DegreeBranch,80.53
12457,DegreeBranch,82.79
6749,,81.24
23315,YearsOfExperince,73.48
9192,Gender,74.37
19128,CurrentCompanyType,67.24
22019,,68.13
23938,YearsOfExperince,83.06
11910,,80.34
4074,YearsOfExperince,78.08
6688,CurrentCompanyType,68.31
18112,,80.97
23221,CurrentCompanyType,73.87
2808,Gender,77.7
19031,,64.47
13761,CurrentCompanyType,69.93
15696,YearsOfExperince,79.64
11164,Gender,80.62
12052,Gender,81.3
14126,DegreeBranch,78.97
23167,Gender,82.02
18435,DegreeBranch,83.69
20017,YearsOfExperince,77.47
11251,MartialStatus,79.9
14344,Gender,74.14
10958,HighestDegree,81.39
23135,DegreeBranch,79.96
13870,,69.37
2571,Gender,80.92
20837,HighestDegree,81.9
9774,DegreeBranch,68.77
16050,HighestDegree,82.21
5234,,68.65
4102,DegreeBranch,80.8
2134,EmpScore,82.44
19219,YearsOfExperince,83.91
24113,,67.89
3646,CurrentCompanyType,56.65
14634,Gender,73.94
14608,,81.16
8295,DegreeBranch,82.73
6616,DegreeBranch,80.91
5610,DegreeBranch,81.17
12866,DegreeBranch,80.22
5167,,66.08
22881,DegreeBranch,77.13
10810,Gender,81.72
5146,,69.63
3723,,53.34
7466,YearsOfExperince,76.11
7439,HighestDegree,81.39
21672,,52.04
19079,CurrentCompanyType,69.34
7117,YearsOfExperince,75.6
7284,DegreeBranch,81.63
22093,Gender,75.46
19746,EmpScore,79.09
12865,,82.03
21307,Gender,79.5
2965,CurrentCompanyType,69.89
7079,Gender,82.32
21017,YearsOfExperince,74.24
17504,,67.77
22757,MartialStatus,80.68
13910,Gender,84.38
19226,,67.23
21829,YearsOfExperince,81.15
4397,Gender,81.99
22910,,68.86
5022,YearsOfExperince,82.65
15309,DegreeBranch,86.54
17794,Gender,73.9
14797,,65.95
5549,,75.06
4817,,64.16
8330,,59.4
8153,DegreeBranch,80.29
15014,DegreeBranch,81.94
24387,YearsOfExperince,81.76
10241,DegreeBranch,80.96
8117,DegreeBranch,80.72
11795,,66.23
5429,,67.47
9921,,56.15
19213,Gender,81.48
10451,DegreeBranch,82.96
19833,DegreeBranch,81.89
21284,,67.65
7559,,73.03
10580,CurrentCompanyType,70.55
5958,YearsOfExperince,82.97
9804,HighestDegree,82.12
7375,YearsOfExperince,82.28
22914,DegreeBranch,81.73
12623,,67.33
23670,,68.9
4191,Gender,81.67
10992,,77.75
23803,,67.25
13573,YearsOfExperince,81.6
7306,Gender,83.76
5127,Gender,79.32
21302,LatestDegreeCGPA,81.12
17400,,61.26
22967,YearsOfExperince,82.13
16996,Gender,82.11
19536,YearsOfExperince,79.82
14100,DegreeBranch,81.55
17518,Gender,74.73
14175,CurrentCompanyType,68.28
20756,YearsOfExperince,80.78
21837,Gender,79.76
12197,,53.97
20633,Gender,79.3
20725,Gender,79.74
19972,Gender,75.71
18094,DegreeBranch,80.21
2303,DegreeBranch,70.67
7822,Gender,74.78
6875,Gender,81.53
5611,DegreeBranch,81.7
7001,DegreeBranch,82.11
13895,DegreeBranch,80.76
19403,Gender,78.08
5834,DegreeBranch,81.4
24381,DegreeBranch,81.81
19553,YearsOfExperince,81.04
20607,DegreeBranch,81.29
4396,YearsOfExperince,81.51
10313,DegreeBranch,80.59
9089,Gender,76.23
13968,,59.89
12537,Gender,81.1
4444,YearsOfExperince,84.18
3370,DegreeBranch,81.95
12125,,60.82
20539,,68.77
17377,YearsOfExperince,80.76
6669,Gender,82.12
7830,DegreeBranch,79.75
20629,,69.14
11647,HighestDegree,81.2
12559,,79.44
15669,DegreeBranch,82.32
17627,,59.89
8919,Gender,81.12
5895,,60.56
9509,,66.5
14247,,60.59
5034,DegreeBranch,82.71
17108,MartialStatus,82.69
17158,,81.18
10508,,75.77
7764,CurrentCompanyType,68.47
17393,,63.89
19830,EmpScore,78.77
20588,Gender,75.31
15391,YearsOfExperince,81.66
10913,,66.95
24103,LatestDegreeCGPA,60.02
10000,EmpScore,81.45
11287,,81.68
5761,Gender,74.92
10085,,67.26
20389,,66.58
15358,YearsOfExperince,80.99
6879,Gender,81.19
6673,Gender,78.95
16260,YearsOfExperince,80.5
12200,YearsOfExperince,77.12
3521,YearsOfExperince,79.5
16315,DegreeBranch,80.64
6455,YearsOfExperince,66.12
24131,,67.12
8948,,66.57
6809,Gender,75.28
6367,CurrentCompanyType,67.88
10878,EmpScore,84.21
5475,DegreeBranch,77.64
16717,Gender,71.69
6488,MartialStatus,79.95
22664,,68.21
22545,,68.25
12471,YearsOfExperince,80.04
19236,DegreeBranch,84.73
15317,DegreeBranch,79.13
6397,,63.63
15338,,60.88
2411,,60.12
22448,,70.5
8456,YearsOfExperince,74.28
14751,,57.77
24091,YearsOfExperince,81.25
9637,,65.45
3141,Gender,83.13
5271,Gender,81.18
9503,YearsOfExperince,81.51
18713,DegreeBranch,82.43
4425,YearsOfExperince,75.61
5744,Gender,82.81
16797,,67.76
9827,,55.78
2268,Gender,82.69
12633,,67.85
14054,DegreeBranch,80.56
12106,,67.54
3679,Gender,80.19
15024,,66.59
18051,Gender,80.42
17861,DegreeBranch,79.8
19681,,66.21
13025,,78.92
24093,EmpScore,81.56
5554,,64.77
10916,DegreeBranch,74.93
15543,YearsOfExperince,73.05
3452,,65.79
7919,,78.12
12381,Gender,80.59
21663,EmpScore,80.53
12863,EmpScore,79.83
18081,,59.99
8067,Gender,82.1
4274,YearsOfExperince,77.95
3814,MartialStatus,81.86
21633,,66.7
19513,DegreeBranch,83.15
9758,,62.2
6162,YearsOfExperince,84.78
20984,,67.36
4728,DegreeBranch,68.49
24130,Gender,79.37
23322,YearsOfExperince,79.98
4430,DegreeBranch,80.98
22502,,79.28
21589,HighestDegree,82.03
24295,Gender,75.95
23503,Gender,82.5
6027,Gender,83.01
16279,,65.28
8709,YearsOfExperince,80.97
18531,EmpScore,79.7
21952,DegreeBranch,68.32
10710,Gender,81.79
21551,,78.24
12631,Gender,77.88
21843,,67.11
12510,YearsOfExperince,74.72
23294,YearsOfExperince,82.69
7719,Gender,80.79
22944,,81.26
21081,,59.15
13988,DegreeBranch,82.61
10330,DegreeBranch,68.28
13027,Gender,81.96
14443,,69.26
15509,,69.85
8413,DegreeBranch,80.83
8195,HighestDegree,77.3
20793,,60.35
13591,DegreeBranch,76.91
20709,DegreeBranch,80.35
13732,EmpScore,80.46
5961,YearsOfExperince,81.89
15736,DegreeBranch,81.87
19258,,69.58
6382,Gender,79.29
22394,DegreeBranch,84.12
3968,Gender,73.83
11859,Gender,79.28
7611,Gender,79.58
22207,EmpScore,80.43
19025,,57.93
6588,YearsOfExperince,76.73
5156,,68.83
8039,DegreeBranch,83.23
10324,YearsOfExperince,80.2
9668,,63.79
11745,EmpScore,79.43
14745,Gender,73.62
2906,DegreeBranch,80.36
15562,YearsOfExperince,81.33
19133,HighestDegree,78.99
17128,DegreeBranch,81.69
20903,YearsOfExperince,81.04
13530,YearsOfExperince,80.12
24217,YearsOfExperince,82.52
10166,,68.37
22649,MartialStatus,84.04
24345,DegreeBranch,80.82
24354,DegreeBranch,82.85
4947,DegreeBranch,78.18
19992,DegreeBranch,71.17
3169,,69.56
2750,,69.08
2694,,61.89
14839,Gender,80.17
7171,,78.54
5838,Gender,78.32
4517,,65.88
21627,HighestDegree,84.2
20076,,66.68
11398,Gender,80.24
2725,,54.3
4589,Gender,76.84
9251,Gender,75.74
23897,YearsOfExperince,83.38
2350,HighestDegree,81.03
11506,Gender,73.86
18878,HighestDegree,81.6
11362,Gender,77.06
4571,,56.85
23787,Gender,81.99
22773,YearsOfExperince,79.99
7760,LatestDegreeCGPA,67.01
22890,Gender,80.82
19326,Gender,76.17
14258,,80.08
17862,HighestDegree,81.28
21033,Gender,74.2
6681,Gender,79.65
13067,MartialStatus,80.81
21792,EmpScore,81.33
9266,,66.99
18057,YearsOfExperince,82.09
6837,YearsOfExperince,73.11
14853,,81.32
19506,Gender,75.46
24141,,79.89
20198,,64.74
12147,YearsOfExperince,68.29
11290,CurrentCompanyType,69.69
15572,CurrentCompanyType,68.24
13925,MartialStatus,81.88
11378,HighestDegree,76.74
23836,YearsOfExperince,79.54
20682,Gender,71.29
12221,,66.99
7219,,79.59
7966,DegreeBranch,82.51
7776,,54.11
18712,YearsOfExperince,74.09
14120,DegreeBranch,79.26
9538,Gender,77.17
19444,YearsOfExperince,80.13
13820,,81.99
17112,DegreeBranch,82.06
16801,,53.78
24057,HighestDegree,83.72
14574,YearsOfExperince,72.21
17828,,52.47
3605,Gender,80.61
19601,YearsOfExperince,78.5
21294,DegreeBranch,82.07
14626,DegreeBranch,71.63
3678,Gender,81.14
3888,Gender,78.22
13931,Gender,73.79
18661,DegreeBranch,73.29
19871,Gender,80.44
2742,CurrentCompanyType,67.9
15870,,79.64
12136,DegreeBranch,78.34
22062,DegreeBranch,77.84
17440,Gender,82.92
18088,EmpScore,78.61
3441,DegreeBranch,81.69
16366,Gender,82.01
20930,DegreeBranch,80.23
2329,,54.19
7523,Gender,84.33
8627,YearsOfExperince,71.07
12969,HighestDegree,70.01
6236,Gender,80.97
4337,,76.89
7845,Gender,83.48
16951,,67.32
3559,Gender,82.23
15847,Gender,83.07
8568,,58.02
17524,YearsOfExperince,70.66
5681,,61.81
11685,Gender,83.0
2821,,69.11
6195,,64.33
19454,DegreeBranch,80.87
17110,,68.06
20053,,65.19
21593,,66.61
8331,DegreeBranch,81.96
7713,,66.3
20556,EmpScore,82.4
22574,DegreeBranch,82.67
4260,MartialStatus,81.28
2620,EmpScore,80.84
12845,YearsOfExperince,76.13
22591,Gender,74.01
12632,DegreeBranch,78.5
23079,DegreeBranch,83.53
16898,,79.95
15881,YearsOfExperince,81.91
14122,Gender,76.27
5836,YearsOfExperince,79.33
4586,DegreeBranch,81.71
4358,YearsOfExperince,80.58
10519,DegreeBranch,82.35
6450,,66.39
16664,YearsOfExperince,81.52
16248,Gender,82.54
2688,,82.07
9625,HighestDegree,80.16
21812,EmpScore,82.34
13538,YearsOfExperince,80.89
8615,,66.65
15852,Gender,81.12
19930,MartialStatus,86.75
23891,YearsOfExperince,83.53
10392,DegreeBranch,82.93
16712,Gender,82.46
22647,DegreeBranch,79.99
24048,HighestDegree,80.17
7641,EmpScore,81.76
12250,YearsOfExperince,68.98
3034,Gender,79.67
13995,LatestDegreeCGPA,78.59
6759,EmpScore,81.69
2575,YearsOfExperince,78.8
10461,YearsOfExperince,78.86
11083,Gender,73.86
19411,YearsOfExperince,82.94
24298,HighestDegree,80.12
15490,HighestDegree,81.38
19473,,68.76
14391,,69.62
13072,HighestDegree,77.93
19171,LatestDegreeCGPA,68.65
4087,,60.32
8918,,57.76
2138,Gender,79.97
17584,DegreeBranch,77.5
14691,DegreeBranch,73.66
7174,EmpScore,83.96
12739,DegreeBranch,79.23
19105,,52.81
20787,YearsOfExperince,79.43
15725,YearsOfExperince,75.0
6791,DegreeBranch,81.98
19154,,54.05
18801,,81.29
17712,,56.11
22190,,68.51
18123,Gender,73.98
12908,DegreeBranch,82.81
5213,,68.23
21348,HighestDegree,80.7
18222,,50.55
23255,MartialStatus,82.08
3070,Gender,75.26
3248,Gender,75.69
19260,,51.69
3063,,67.27
16666,Gender,74.03
16048,YearsOfExperince,82.22
16361,CurrentCompanyType,67.79
22206,DegreeBranch,82.68
11485,,68.24
7468,,53.16
9470,,63.0
16427,MartialStatus,80.48
4921,YearsOfExperince,76.69
8189,,68.92
14697,DegreeBranch,82.0
9364,HighestDegree,80.87
17040,,66.82
9122,,67.81
4418,,65.82
7388,HighestDegree,83.81
17206,,69.28
18136,,68.27
14988,,80.18
22907,YearsOfExperince,74.43
16642,,68.97
19353,,80.89
20201,,69.2
2698,Gender,87.36
19122,,61.54
6495,Gender,73.49
5745,Gender,81.9
18763,HighestDegree,82.39
20376,Gender,80.61
3444,,68.27
8143,HighestDegree,83.13
17616,Gender,74.65
12337,DegreeBranch,82.04
2202,EmpScore,83.91
10255,CurrentCompanyType,67.74
18788,DegreeBranch,82.44
17697,,59.55
7200,EmpScore,80.99
2935,HighestDegree,81.47
12758,Gender,74.32
4185,Gender,81.48
3342,EmpScore,82.34
2507,EmpScore,80.13
22594,EmpScore,76.63
6378,HighestDegree,85.02
18848,HighestDegree,83.61
17817,,58.31
23275,CurrentCompanyType,67.62
5775,DegreeBranch,81.59
23987,Gender,79.52
10931,Gender,79.33
22124,,70.49
3445,Gender,83.5
10911,EmpScore,80.96
20967,Gender,82.33
19199,YearsOfExperince,79.58
23643,DegreeBranch,84.13
15638,Gender,75.82
3145,,65.82
19064,DegreeBranch,82.56
16994,LatestDegreeCGPA,60.03
8119,HighestDegree,82.73
5485,DegreeBranch,80.67
19109,Gender,80.56
18619,,66.45
8388,,67.39
3125,,70.12
16804,DegreeBranch,77.41
16735,Gender,73.09
8674,,66.6
9283,EmpScore,78.07
11184,,66.92
22821,,68.33
16751,CurrentCompanyType,75.06
15367,Gender,75.65
8227,YearsOfExperince,80.55
15365,,58.49
18972,,54.19
9010,DegreeBranch,80.04
17289,,63.99
12933,Gender,80.04
16944,MartialStatus,82.94
8935,,68.15
4040,HighestDegree,79.41
20671,Gender,81.58
2139,Gender,80.6
14173,HighestDegree,76.69
7045,DegreeBranch,73.34
4528,HighestDegree,80.96
6696,DegreeBranch,78.98
6867,Gender,81.98
10094,EmpScore,82.28
8406,YearsOfExperince,67.19
11712,EmpScore,80.24
2376,,79.37
4870,,61.0
13619,DegreeBranch,74.22
17115,,80.84
8091,Gender,82.49
15386,CurrentCompanyType,69.56
5198,Gender,83.45
11950,Gender,80.39
14325,DegreeBranch,82.13
18889,DegreeBranch,68.61
18657,YearsOfExperince,77.64
19424,DegreeBranch,82.55
11116,,67.33
12786,DegreeBranch,83.27
10237,Gender,75.02
16282,Gender,76.12
10014,EmpScore,76.58
23727,DegreeBranch,78.77
13970,YearsOfExperince,74.38
14067,Gender,76.41
21778,EmpScore,81.2
19088,DegreeBranch,82.21
7959,Gender,80.19
23795,YearsOfExperince,80.06
20582,CurrentCompanyType,70.77
11225,,70.83
17587,YearsOfExperince,80.68
9797,,53.0
8524,,78.43
6144,DegreeBranch,68.71
19495,HighestDegree,82.03
6103,MartialStatus,81.76
7815,YearsOfExperince,78.06
15359,Gender,78.44
18625,DegreeBranch,81.81
3148,Gender,75.27
8678,CurrentCompanyType,71.55
9118,Gender,80.51
7124,DegreeBranch,79.77
18055,DegreeBranch,83.03
14279,DegreeBranch,83.04
5074,,68.19
2008,EmpScore,81.78
15144,CurrentCompanyType,70.88
5042,Gender,76.32
4461,DegreeBranch,81.69
20674,EmpScore,83.03
6142,,68.56
17534,DegreeBranch,83.76
13592,DegreeBranch,79.54
6536,LatestDegreeCGPA,82.61
9585,Gender,82.11
13399,,67.65
24357,YearsOfExperince,73.4
5376,MartialStatus,78.72
13046,,65.73
2433,DegreeBranch,76.14
10851,,59.16
5914,HighestDegree,82.47
23211,CurrentCompanyType,67.59
17657,DegreeBranch,81.18
15802,DegreeBranch,74.28
10523,MartialStatus,82.17
10419,Gender,83.76
18663,HighestDegree,81.28
20489,,76.75
14230,,51.11
7188,,74.96
13418,,69.96
15536,Gender,78.32
11049,YearsOfExperince,81.03
8206,YearsOfExperince,81.54
17227,Gender,74.29
11597,MartialStatus,82.78
6728,,67.28
14642,DegreeBranch,80.41
21347,YearsOfExperince,79.41
5292,YearsOfExperince,82.15
3102,Gender,82.05
4940,EmpScore,81.24
17123,DegreeBranch,68.66
8225,Gender,78.29
3414,MartialStatus,81.16
8850,YearsOfExperince,80.36
17222,,65.3
4215,,68.91
4499,YearsOfExperince,78.62
12416,EmpScore,81.77
2119,DegreeBranch,82.06
17673,CurrentCompanyType,72.47
21711,YearsOfExperince,78.62
23647,Gender,80.8
15470,YearsOfExperince,80.74
22400,Gender,73.9
8571,DegreeBranch,74.6
19345,DegreeBranch,74.3
3048,YearsOfExperince,72.64
12722,Gender,73.82
14738,,66.77
11558,Gender,81.02
20894,HighestDegree,82.72
11367,EmpScore,80.08
15106,EmpScore,81.61
6245,,68.28
9100,,69.83
14850,,65.51
9568,,67.37
21940,DegreeBranch,82.13
11600,Gender,80.92
23411,,67.35
14735,Gender,75.52
14566,Gender,74.74
16931,,58.64
11464,YearsOfExperince,81.58
14227,,57.28
11812,EmpScore,82.66
10653,DegreeBranch,80.13
16080,Gender,83.34
5970,LatestDegreeCGPA,64.68
19178,YearsOfExperince,80.21
3150,Gender,78.44
15412,EmpScore,83.09
23911,EmpScore,80.4
7517,,68.26
3625,YearsOfExperince,81.27
2544,Gender,80.71
21736,YearsOfExperince,70.22
3707,DegreeBranch,79.97
17101,,67.23
15265,Gender,84.53
9061,EmpScore,79.33
20751,,67.12
22484,YearsOfExperince,79.08
5347,EmpScore,80.19
6950,YearsOfExperince,80.72
12351,Gender,82.19
22799,DegreeBranch,79.11
18001,CurrentCompanyType,66.78
15607,YearsOfExperince,79.53
21281,,64.92
15073,LatestDegreeCGPA,68.2
12720,YearsOfExperince,81.66
8968,DegreeBranch,80.47
19939,,81.31
22505,Gender,80.97
19050,YearsOfExperince,82.47
18492,Gender,82.8
11029,EmpScore,78.5
3801,HighestDegree,81.19
8624,CurrentCompanyType,75.13
23589,YearsOfExperince,80.53
8475,Gender,80.99
11902,,68.43
11949,,78.86
18517,DegreeBranch,81.7
8422,CurrentCompanyType,70.59
17664,EmpScore,81.66
20047,CurrentCompanyType,72.35
12201,YearsOfExperince,81.68
24229,EmpScore,80.44
8112,YearsOfExperince,80.46
10208,DegreeBranch,72.79
2511,HighestDegree,80.86
6202,MartialStatus,82.77
18740,YearsOfExperince,82.3
6727,DegreeBranch,83.31
7930,YearsOfExperince,80.33
4699,Gender,79.91
24016,,79.59
3549,,61.1
17218,,80.99
11427,YearsOfExperince,80.32
14300,DegreeBranch,81.87
14603,DegreeBranch,84.5
20946,DegreeBranch,79.31
15291,YearsOfExperince,70.37
6520,DegreeBranch,81.7
16354,,76.61
18192,Gender,83.4
2854,Gender,80.99
10579,YearsOfExperince,77.78
15223,HighestDegree,81.45
24276,Gender,79.8
3661,Gender,75.1
5303,YearsOfExperince,73.99
15420,YearsOfExperince,81.73
16215,DegreeBranch,80.08
6886,Gender,80.93
2451,DegreeBranch,67.87
21874,MartialStatus,80.45
12131,Gender,80.45
7741,Gender,74.63
4037,YearsOfExperince,80.93
23096,,65.92
3956,,60.64
3793,DegreeBranch,84.14
11480,Gender,72.36
4406,,67.88
21471,YearsOfExperince,81.35
8452,YearsOfExperince,76.69
11996,YearsOfExperince,82.78
2528,Gender,79.28
5634,,69.23
10011,EmpScore,77.73
3453,DegreeBranch,81.22
11937,Gender,84.65
16575,Gender,74.55
23090,YearsOfExperince,71.3
21282,DegreeBranch,81.53
11440,DegreeBranch,82.78
2034,YearsOfExperince,80.15
8415,Gender,79.69
19253,,66.97
19808,HighestDegree,79.38
2930,DegreeBranch,74.77
12976,EmpScore,79.94
16595,HighestDegree,86.1
3269,LatestDegreeCGPA,67.76
21832,YearsOfExperince,77.98
15428,DegreeBranch,81.55
9743,DegreeBranch,80.24
